3021539718S14||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021539777S18||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021539831S1X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021540031S1X||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC03|0|0|0|100.00|NA||||||
3021540139S10||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
3021540287S18||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021540392S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021540643S12|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1STW-MDC03|0|0|0|100.00|NA||||||
3021540686S11||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021540740S13||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021541011S1X||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC04|0|0|0|100.00|NA||||||
3021541062S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021541070S13||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021541240S13||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021541313S12||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021541445S15||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021541550S13||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021541593S12||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021541631S1X||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021541674S19|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021541747S18||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021541909S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021542298S14||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
