02036722|PONTAMOUSSON|3005625168W17
11222195|ACTARIS|3005625281W12
02076000|PONTAMOUSSON|3005625877W10
04400690|FUSION|3005625958W17
11BU088996|SCHLUMBERGER|3005626849W13
16MA077501|ACTARIS|3005627039W13
00012102|KENTMETERS|3005627586W14
97950585|KENTMETERS|3005627675W18
14BU037409|SCHLUMBERGER|3005628035W18
15JB056052|ACTARIS|300562837XW1X
16MA078073|ACTARIS|3005628426W14
00243126|FUSION|3005629023W15
13MA162406|ACTARIS|3005629287W10
06571236|SENSUS|3005630552W19
05818427|SCHLUMBERGER|3005630811W12
11098871|SCHLUMBERGER|3005630846W14
98279553|KENTMETERS|3005631559W13
14430973|SCHLUMBERGER|3005631842W19
11043045|ACTARIS|3005632415W18
06363604|SMARTMETER|3005632423W15
00105535|KENTMETERS|3005633535W18
04140226|SOCAMOUSSON|3005634914W11
16MA078665|ACTARIS|3005635228W17
11042677|ACTARIS|3005635961W12
01897766|SOCAMOUSSON|3005636275W18
99403543|KENTMETERS|3005638219W13
05827883|SCHLUMBERGER|3005638421W12
98279887|KENTMETERS|3005638766W14
03444999|SOCAMOUSSON|3005640256W14
15BU075161|ACTARIS|3005640302W19
03185774|SCHLUMBERGER|3005640809W13
01979635|PONTAMOUSSON|3005641376W14
03677151|SOCAMOUSSON|3005641392W19
00016486|KENTMETERS|3005641406W14
97455582|KENTMETERS|3005641511W12
15MA198467|ACTARIS|3005641813W15
14KD095403|ACTARIS|3005641864W11
08129984|SCHLUMBERGER|3005641945W18
01015964|SOCAMOUSSON|3005643123W15
97904502|KENTMETERS|3005643328W17
98131361|KENTMETERS|300564457XW1X
14MA160390|ACTARIS|3005644979W13
12BU093480|ACTARIS|3005645266W14
06800323|SCHLUMBERGER|3005645703W15
97506280|KENTMETERS|3005645738W17
05358457|PONTAMOUSSON|3005645819W13
99184645|KENTMETERS|3005645827W10
98060171|KENTMETERS|3005646556W14
00009047|KENTMETERS|3005646726W14
03457189|SOCAMOUSSON|3005647145W18
00008368|KENTMETERS|300564751XW1X
01278825|FUSION|300564863XW1X
16MA066975|ACTARIS|3005649229W13
99331677|KENTMETERS|3005649253W15
98290328|KENTMETERS|3005650049W13
97429210|KENTMETERS|3005650057W10
16MA078074|ACTARIS|3005650804W11
00016591|KENTMETERS|3005650812W19
98124048|KENTMETERS|3005651533W15
11228667|ACTARIS|3005651959W13
09097565|SCHLUMBERGER|3005652645W18
08805058|SCHLUMBERGER|3005652904W11
98124377|KENTMETERS|3005653358W17
11020764|ACTARIS|3005654346W14
13MA214343|ACTARIS|3005654427W10
12MA015380|ACTARIS|3005654478W17
16MA052834|ACTARIS|3005655121W12
10MA111800|ACTARIS|300565513XW1X
13MA230157|ACTARIS|3005655164W11
99040224|KENTMETERS|3005655202W19
12MA245645|ACTARIS|3005655407W10
00991311|SENSUS|3005656985W18
98009409|KENTMETERS|300565706XW1X
00020059|KENTMETERS|3005657310W16
16MA091362|ACTARIS|3005657809W13
86940648|KENTMETERS|3005657892W19
98448741|KENTMETERS|300565835XW1X
04130765|SOCAMOUSSON|3005658775W18
03364829|FUSION|3005658961W12
11056977|ACTARIS|3005659593W15
99343823|KENTMETERS|3005659631W12
00013389|KENTMETERS|3005659860W16
99049641|KENTMETERS|3005659925W18
03443000|SOCAMOUSSON|3005660494W11
11101297|SCHLUMBERGER|3005660664W11
97554446|KENTMETERS|3005660702W19
01941021|PONTAMOUSSON|3005661334W11
01942071|PONTAMOUSSON|3005661474W11
00204151|FUSION|3005661792W19
02043726|PONTAMOUSSON|3005662977W10
00010378|KENTMETERS|3005663019W13
06531175|SENSUS|300566323XW1X
05866975|PONTAMOUSSON|300566371XW1X
97602914|KENTMETERS|3005664848W17
05458231|PONTAMOUSSON|3005665259W13
12MA018001|ACTARIS|3005666972W19
97851486|KENTMETERS|3005667995W18
16MA076718|ACTARIS|3005668452W19
14JB010740|ACTARIS|3005669912W19
06053804|SCHLUMBERGER|3005670031W12
98382362|KENTMETERS|3005670716W14
99028034|KENTMETERS|3005670805W18
2007003627|SMARTMETER|3005671143W15
05000056|KENTMETERS|3005675610W16
11086913|SCHLUMBERGER|3005676471W12
04376639|SCHLUMBERGER|300567844XW1X
15JB032821|ACTARIS|3005679527W10
98813129|KENTMETERS|3005679705W18
04373308|KENTMETERS|3005681726W14
15JX002113|ACTARIS|3005682048W17
98382358|KENTMETERS|3005682056W14
05826926|SCHLUMBERGER|3005682072W19
03451734|SOCAMOUSSON|3005684318W17
14063367|SCHLUMBERGER|300568461XW1X
78120878|KENTMETERS|3005684636W14
12MA250676|ACTARIS|300568489XW1X
00623541|UNKNOWN|3005685152W19
03715099|SOCAMOUSSON|3005685675W18
05817203|UNKNOWN|3005686280W16
03368851|FUSION|3005687503W15
97536401|KENTMETERS|3005688208W17
82235075|KENTMETERS|3005688518W17
00518324|NEPTUNE|3005689859W13
09022152|SCHLUMBERGER|3005689867W10
00520259|NEPTUNE|3005690377W10
04326797|SOCAMOUSSON|3005691438W17
14KC028833|ACTARIS|3005691527W10
08118636|SCHLUMBERGER|3005692221W12
05805090|SCHLUMBERGER|3005692531W12
12BU042924|ACTARIS|3005692647W10
05469181|SOCAMOUSSON|3005692728W17
81117688|KENTMETERS|3005694844W11
00015082|KENTMETERS|3005694879W13
83136328|KENTMETERS|3005695077W10
08086547|KENTMETERS|3005695220W16
07112955|SCHLUMBERGER|3005695409W13
83235810|KENTMETERS|3005695794W11
04055074|SOCAMOUSSON|3005695999W13
11132751|SCHLUMBERGER|3005696464W11
13BU039863|SCHLUMBERGER|3005698092W19
80023653|KENTMETERS|3005699692W19
05526724|SOCAMOUSSON|3005699714W11
09089582|SCHLUMBERGER|3005700445W18
14BU083685|SCHLUMBERGER|3005700631W12
04373390|SCHLUMBERGER|3005701867W10
11088979|SCHLUMBERGER|3005702170W16
11KC149005|ACTARIS|3005704505W18
09056854|SCHLUMBERGER|3005705013W15
12M160177|KENTMETERS|3005705242W19
15JU006013|UNKNOWN|3005706486W14
06009157|SCHLUMBERGER|3005706532W19
06346452|SMARTMETER|3005706702W19
16MA081635|ACTARIS|3005707067W10
2007003529|SMARTMETER|300570792XW1X
07041034|SCHLUMBERGER|3005708071W12
07HB021078|SCHLUMBERGER|3005708632W19
15MA146817|ACTARIS|3005708683W15
10093425|SCHLUMBERGER|3005709078W17
02000936|SCHLUMBERGER|3005709914W11
01801380|PONTAMOUSSON|3005709922W19
04731744|SOCAMOUSSON|3005710076W14
04326860|SOCAMOUSSON|3005710084W11
72207029|UNKNOWN|3005712176W14
93007213|UNKNOWN|3005712435W18
08160609|SCHLUMBERGER|3005712605W18
08394915|UNKNOWN|3005713857W10
12M114286|KENTMETERS|3005713970W16
2007008108|SMARTMETER|3005714039W13
01792252|SCHLUMBERGER|3005714853W15
15BU054459|SCHLUMBERGER|3005714888W17
08093798|SCHLUMBERGER|3005715140W16
07015096|SCHLUMBERGER|3005715469W13
97851471|KENTMETERS|3005715612W19
03345261|FUSION|3005716279W13
10154128|ACTARIS|3005716295W18
05322722|SMARTMETER|3005716317W10
15MA232675|ACTARIS|3005716368W17
97418792|KENTMETERS|3005716392W19
03445797|SOCAMOUSSON|3005716473W15
06518394|SENSUS|3005716503W15
14BU013351|SCHLUMBERGER|3005716511W12
08157803|SCHLUMBERGER|3005716554W11
03367263|SMARTMETER|3005716562W19
05316812|SMARTMETER|3005716570W16
15MA096952|ACTARIS|3005717135W18
04848619|PONTAMOUSSON|3005717259W13
98009223|KENTMETERS|3005717542W19
16MA097452|ACTARIS|3005718158W17
14BU080837|SCHLUMBERGER|3005718174W11
16MA075745|ACTARIS|3005718441W12
14MA141329|ACTARIS|300571862XW1X
01021111|SCHLUMBERGER|3005718662W19
16BU037590|SCHLUMBERGER|3005718891W12
06571234|SENSUS|3005718964W11
98361286|KENTMETERS|3005719065W18
11031900.|SCHLUMBERGER|3005719227W10
16BU014365|SCHLUMBERGER|3005719235W18
80041296|KENTMETERS|3005719243W15
05824175|SCHLUMBERGER|300571991XW1X
00511999|SCHLUMBERGER|3005719928W17
99814355|KENTMETERS|3005719944W11
04141722|SOCAMOUSSON|3005719952W19
00787839|SOCAMOUSSON|3005719979W13
01174749|KENTMETERS|3005719987W10
86940681|KENTMETERS|3005719995W18
12MA083224|ACTARIS|3005720004W11
00005176|KENTMETERS|3005720012W19
04387647|FUSION|3005720209W13
11132990|ACTARIS|300572025XW1X
97089989|KENTMETERS|3005720373W15
02154485|SCHLUMBERGER|3005720721W12
05324309|SMARTMETER|3005720829W13
10114009|ACTARIS|3005720950W16
10026648|ACTARIS|3005720969W13
00014632|KENTMETERS|3005721469W13
00003358|KENTMETERS|3005721477W10
00012625.|KENTMETERS|3005721515W18
00012580|KENTMETERS|3005721523W15
00014422|KENTMETERS|300572154XW1X
97571158|KENTMETERS|3005721566W14
03674775|SOCAMOUSSON|3005721582W19
12MA226634|ACTARIS|3005721604W11
15JU003254|SCHLUMBERGER|3005721620W16
15MA026487|ACTARIS|3005721639W13
86947664|KENTMETERS|3005721647W10
15MA113366|ACTARIS|3005721655W18
00004836|KENTMETERS|3005721663W15
00006064|KENTMETERS|3005721671W12
00011964|KENTMETERS|3005721698W17
04640324|PONTAMOUSSON|3005721701W12
99306818|KENTMETERS|300572171XW1X
00020530|KENTMETERS|3005721728W17
11010325|SCHLUMBERGER|3005721736W14
00005645|KENTMETERS|3005721760W16
08082010|SCHLUMBERGER|3005721922W19
00002138|KENTMETERS|3005721949W13
05312064|SMARTMETER|3005722112W19
15MA060432|ACTARIS|3005722120W16
01606939|SOCAMOUSSON|3005722295W18
15MA096439|ACTARIS|3005722317W10
15MA060697|ACTARIS|300572235XW1X
12MA099404|ACTARIS|3005722368W17
86947678|KENTMETERS|300572252XW1X
00013500|KENTMETERS|3005722597W10
15MA026299|ACTARIS|3005722651W12
04063250|SOCAMOUSSON|3005722716W14
11005176|SCHLUMBERGER|3005722929W13
AF420621|KENTMETERS|3005722937W10
00211284|KENTMETERS|3005722945W18
12MA245527|ACTARIS|300572333XW1X
00016742|KENTMETERS|3005723356W14
00000551|KENTMETERS|3005723364W11
00003859|KENTMETERS|3005723380W16
00006683|SCHLUMBERGER|3005723410W16
11258826|ACTARIS|3005723429W13
99385582|KENTMETERS|3005723712W19
98085422|KENTMETERS|3005723925W18
14MA233094|ACTARIS|3005723984W11
06055610|SCHLUMBERGER|3005724077W10
05323516|SMARTMETER|3005724204W11
05332978|SCHLUMBERGER|3005724301W12
04151408|SOCAMOUSSON|3005724344W11
00216299|PONTAMOUSSON|3005724352W19
88466302|KENTMETERS|3005724441W12
11002740|SCHLUMBERGER|3005725995W18
00002976|KENTMETERS|3005726045W18
12MA246029|ACTARIS|3005726096W14
00012210|KENTMETERS|3005726134W11
02210327|SCHLUMBERGER|3005726282W19
97602771|KENTMETERS|3005726320W16
13MA189796|ACTARIS|3005726576W14
13BU075275|SCHLUMBERGER|3005726665W18
98280365|KENTMETERS|3005727297W10
04727555|PONTAMOUSSON|3005727300W16
97469868|KENTMETERS|3005727645W18
15MA235186|ACTARIS|3005727750W16
96028251|KENTMETERS|3005727890W16
12LU014102|SCHLUMBERGER|3005729052W19
04702191|PONTAMOUSSON|3005729079W13
05675522|PONTAMOUSSON|3005729222W19
14KC138610|ACTARIS|3005729273W15
98085475|KENTMETERS|3005729303W15
15MA242076|ACTARIS|3005729559W13
98428016|KENTMETERS|3005729567W10
98361084|KENTMETERS|3005729583W15
11096115|ACTARIS|300572977XW1X
04327453|SOCAMOUSSON|3005729842W19
12MA028350|SCHLUMBERGER|3005730042W19
95043751|KENTMETERS|3005730166W14
11133415|ACTARIS|3005730948W17
05523611|PONTAMOUSSON|3005731049W13
98127865|KENTMETERS|3005731103W15
12MA083251|ACTARIS|3005731138W17
04735548|PONTAMOUSSON|3005731243W15
01903362|PONTAMOUSSON|3005731324W11
13BU115406|SCHLUMBERGER|3005731413W15
97087677|KENTMETERS|3005731480W16
01016200|SCHLUMBERGER|300573188XW1X
00532523|NEPTUNE|3005732347W10
81142094|KENTMETERS|3005732363W15
86945103|KENTMETERS|3005732371W12
08165735|SCHLUMBERGER|300573238XW1X
03446263|SOCAMOUSSON|3005732398W17
04707544|UNKNOWN|3005732401W12
14MA212376|ACTARIS|300573241XW1X
98428362|KENTMETERS|3005733645W18
97858689|KENTMETERS|3005733718W17
00020055|KENTMETERS|3005733734W11
03456490|SOCAMOUSSON|3005733998W17
03676140|SOCAMOUSSON|3005734102W19
00015064|KENTMETERS|3005734161W12
04054570|SOCAMOUSSON|3005734188W17
14MA153508|ACTARIS|3005734498W17
05197779|SOCAMOUSSON|3005734781W12
02163035|PONTAMOUSSON|3005734897W10
02180803|SCHLUMBERGER|3005735303W15
01944320|SOCAMOUSSON|3005735311W12
12MA019009|ACTARIS|3005735346W14
00015192|KENTMETERS|3005735370W16
98085502|KENTMETERS|3005736245W18
10039993|SCHLUMBERGER|3005736407W10
15MA027579|ACTARIS|3005736474W11
04722865|PONTAMOUSSON|3005736709W13
01771697|PONTAMOUSSON|3005736873W15
00043805|KENTMETERS|300573692XW1X
04741636|PONTAMOUSSON|3005737519W13
15BU025406|SCHLUMBERGER|3005737608W17
03159531|SCHLUMBERGER|3005737632W19
01710998|PONTAMOUSSON|3005737780W16
16MA048532|ACTARIS|3005738299W13
98360763|KENTMETERS|3005738353W15
97506132|KENTMETERS|3005738426W14
00019406|KENTMETERS|3005738566W14
16MA049605|ACTARIS|3005738752W19
00011993|KENTMETERS|3005739597W10
16BU017835|SCHLUMBERGER|3005739732W19
05776006|SOCAMOUSSON|300573983XW1X
04140227|SOCAMOUSSON|3005739872W19
16MA015098|ACTARIS|3005739902W19
15MA234719|ACTARIS|3005739937W10
11MA256531|ACTARIS|3005739945W18
14MA095420|ACTARIS|3005739996W14
98060175|KENTMETERS|3005740277W10
98109885|KENTMETERS|3005740293W15
13017675|SCHLUMBERGER|3005740498W17
01575903|PONTAMOUSSON|3005740579W13
00086813|KENTMETERS|3005740692W19
09084730|KENTMETERS|3005740919W13
05676845|PONTAMOUSSON|3005740943W15
09052897|SCHLUMBERGER|3005740951W12
02174100|PONTAMOUSSON|300574096XW1X
03681027|SOCAMOUSSON|3005741079W13
01008842|PONTAMOUSSON|3005741303W15
05984544|PONTAMOUSSON|3005741311W12
97852634|KENTMETERS|3005741370W16
06803123|SCHLUMBERGER|3005741443W15
04062323|SOCAMOUSSON|3005741451W12
2006057926|SMARTMETER|3005741680W16
16MA077410|ACTARIS|3005742040W16
97084916|KENTMETERS|3005742083W15
00003960|KENTMETERS|3005742091W12
01281056|FUSION|3005742148W17
00012865|KENTMETERS|3005742156W14
11214899|ACTARIS|3005742369W13
05452867|PONTAMOUSSON|3005742393W15
09250058|SCHLUMBERGER|3005742776W14
82208158|KENTMETERS|3005743128W17
80230870|KENTMETERS|3005743136W14
04810059|SCHLUMBERGER|3005743160W16
00000558|KENTMETERS|3005743551W12
00020460|KENTMETERS|3005743764W11
01468855|PONTAMOUSSON|3005743780W16
92059755|KENTMETERS|3005743861W12
09023493|SCHLUMBERGER|3005744027W10
03787661|SOCAMOUSSON|3005744205W18
00008812|KENTMETERS|3005744213W15
99268986|KENTMETERS|300574423XW1X
04418047|SMARTMETER|3005744655W18
01808934|PONTAMOUSSON|3005745651W12
02210292|SCHLUMBERGER|3005745694W11
01615318|SOCAMOUSSON|3005745724W11
03013374|SCHLUMBERGER|3005745902W19
00014404|KENTMETERS|3005745945W18
99331676|KENTMETERS|3005746011W12
99085245|FUSION|3005746135W18
03001529|SCHLUMBERGER|3005746577W10
04063257|SOCAMOUSSON|3005747158W17
98116084|KENTMETERS|3005747743W15
96013462|KENTMETERS|3005747832W19
12LU012931|SCHLUMBERGER|300574793XW1X
04812426|SCHLUMBERGER|3005748200W16
00016291|KENTMETERS|3005749207W10
04060056|SOCAMOUSSON|3005749754W11
00010271|KENTMETERS|3005750000W16
12MA083220|ACTARIS|3005750396W14
99018985|KENTMETERS|3005750418W17
00014183|KENTMETERS|3005750973W15
09198571|SCHLUMBERGER|3005751147W10
02044698|PONTAMOUSSON|3005751171W12
2007127029|SMARTMETER|3005751406W14
00013548|KENTMETERS|3005751481W12
15MA235228|ACTARIS|300575152XW1X
00654128|SENSUS|3005751546W14
04731262|NEPTUNE|3005751600W16
01944378|PONTAMOUSSON|3005751732W19
97950438|KENTMETERS|3005751767W10
02001693|SCHLUMBERGER|300575197XW1X
09021638|SCHLUMBERGER|3005752054W11
14BU009037|SCHLUMBERGER|3005752178W17
12BU058291|SCHLUMBERGER|3005752852W19
03011031|SCHLUMBERGER|3005753050W16
06554632|SENSUS|3005753115W18
14MA232385|ACTARIS|3005753492W19
01586225|PONTAMOUSSON|3005753727W10
04130763|SOCAMOUSSON|300575491XW1X
04298093|PONTAMOUSSON|3005755096W14
97950450|KENTMETERS|3005755312W19
99008875|KENTMETERS|3005755401W12
04429508|SMARTMETER|300575541XW1X
13BU114101|SCHLUMBERGER|3005755614W11
04640323|PONTAMOUSSON|3005755746W14
15MA059222|ACTARIS|3005756025W18
85207929|KENTMETERS|3005756092W19
00023633|KENTMETERS|3005756297W10
09105370|SCHLUMBERGER|3005756300W16
83175098|KENTMETERS|3005756319W13
03450868|SOCAMOUSSON|3005756327W10
15MA060387|ACTARIS|3005756335W18
01830676|PONTAMOUSSON|3005756386W14
05816876|SCHLUMBERGER|3005756890W16
05940354|PONTAMOUSSON|3005756955W18
99081571|FUSION|3005757153W15
98355275|KENTMETERS|3005757587W10
14MA081963|ACTARIS|3005757633W15
13004077|SCHLUMBERGER|3005757714W11
83136380|KENTMETERS|3005757951W12
04731144|PONTAMOUSSON|3005758494W11
01562727|PONTAMOUSSON|300575863XW1X
10126376|ACTARIS|3005758710W16
99331679|KENTMETERS|3005758982W19
99325593|KENTMETERS|3005758990W16
14JU005710|SCHLUMBERGER|3005759288W17
03326108|FUSION|3005759709W13
01768741|PONTAMOUSSON|3005760294W11
03572499|SOCAMOUSSON|3005760340W16
86940573|KENTMETERS|3005760782W19
08175219|SCHLUMBERGER|3005760936W14
04728354|PONTAMOUSSON|3005761126W14
96531069|KENTMETERS|3005761290W16
03442344|PONTAMOUSSON|3005761479W13
00016389|KENTMETERS|3005762173W15
02168153|SCHLUMBERGER|300576219XW1X
01920402|PONTAMOUSSON|3005762289W13
05874234|SOCAMOUSSON|3005762343W15
01982412|SOCAMOUSSON|3005762475W18
03186009|SCHLUMBERGER|3005762513W15
13JB014167|ACTARIS|3005762599W13
14MA016759|ACTARIS|3005762637W10
12JB008230|ACTARIS|3005762645W18
99102771|FUSION|3005762785W18
15MA029911|ACTARIS|3005762971W12
99037367|KENTMETERS|3005763048W17
79011831|KENTMETERS|3005763153W15
97524919|KENTMETERS|3005763196W14
01398628|PONTAMOUSSON|3005763293W15
00007560|KENTMETERS|3005763412W19
03448191|SOCAMOUSSON|3005763943W15
96019567|KENTMETERS|3005764044W11
03672969|SOCAMOUSSON|3005764087W10
86944891|KENTMETERS|3005764176W14
86946722|KENTMETERS|3005764192W19
03572316|SOCAMOUSSON|3005764206W14
04719522|PONTAMOUSSON|3005764222W19
11004157|SCHLUMBERGER|300576432XW1X
10080321|ACTARIS|3005764524W11
02035651|PONTAMOUSSON|3005764818W17
02433840|PONTAMOUSSON|3005764842W19
15MA206909|ACTARIS|3005764885W18
05300315|SMARTMETER|3005765784W11
97419586|KENTMETERS|3005765873W15
96013783|KENTMETERS|300576592XW1X
04720902|PONTAMOUSSON|300576608XW1X
11MA255775|ACTARIS|3005766101W12
05321014|SMARTMETER|300576611XW1X
04063136|SOCAMOUSSON|3005766128W17
2007140748|SMARTMETER|3005766691W12
96013748|KENTMETERS|300576690XW1X
05465415|PONTAMOUSSON|3005767728W17
2006064844|SMARTMETER|3005767736W14
2006062839|SMARTMETER|3005767736W14
14XF148503|SCHLUMBERGER|3005767787W10
01273862|FUSION|3005767795W18
12BU040100|SCHLUMBERGER|3005767833W15
12MA224641|ACTARIS|3005767841W12
13MA224487|ACTARIS|3005767868W17
05311483|SMARTMETER|3005767930W16
97469517|KENTMETERS|3005768007W10
00015089|KENTMETERS|3005768058W17
05776349|PONTAMOUSSON|3005768252W19
04062410|SOCAMOUSSON|3005768317W10
80233807|KENTMETERS|3005768449W13
97950780|KENTMETERS|3005768686W14
97529294|KENTMETERS|3005768724W11
00006494|KENTMETERS|3005768856W14
98133430|KENTMETERS|3005769437W10
11064706|ACTARIS|3005769461W12
11019314|ACTARIS|3005769496W14
2007117407|SMARTMETER|3005769593W15
00000225|KENTMETERS|3005770125W18
03465641|SOCAMOUSSON|3005770265W18
06046399|SMARTMETER|3005770613W15
00210378|FUSION|3005770753W15
97469177|KENTMETERS|3005771288W17
14MA078352|ACTARIS|300577144XW1X
01283207|FUSION|3005771458W17
02619652|SOCAMOUSSON|3005771474W11
01772287|PONTAMOUSSON|3005771512W19
11064724|ACTARIS|3005771601W12
10127381|ACTARIS|3005771652W19
03570637|SOCAMOUSSON|3005771806W14
98007095|KENTMETERS|3005771849W13
14MA174832|ACTARIS|3005771865W18
08162434|SCHLUMBERGER|3005772101W12
01580640|PONTAMOUSSON|300577225XW1X
048100660|SCHLUMBERGER|3005772292W19
98355263|KENTMETERS|3005772330W16
03242243|KENTMETERS|3005772888W17
04760352|PONTAMOUSSON|3005772934W11
02000527|PONTAMOUSSON|3005773078W17
14MA159007|ACTARIS|3005773132W19
98104012|KENTMETERS|3005773175W18
15MA242117|ACTARIS|3005773221W12
09110119|SCHLUMBERGER|3005773299W13
09018568|SCHLUMBERGER|3005773353W15
86075027|KENTMETERS|300577340XW1X
81222714|KENTMETERS|3005773507W10
04721521|PONTAMOUSSON|3005774198W17
00013997|KENTMETERS|3005774228W17
03456587|SOCAMOUSSON|3005774287W10
11031002|SCHLUMBERGER|3005774368W17
09201134|SCHLUMBERGER|3005774554W11
98085829|KENTMETERS|300577466XW1X
05984449|PONTAMOUSSON|3005774856W14
04063118|SOCAMOUSSON|3005775259W13
01515364|SOCAMOUSSON|3005776174W11
99008872|KENTMETERS|3005776662W19
00012127|KENTMETERS|3005776816W14
00007793|KENTMETERS|3005776859W13
03010304|SCHLUMBERGER|3005776948W17
03449767|PONTAMOUSSON|3005777014W11
04705727|SOCAMOUSSON|3005777901W12
02022172|SCHLUMBERGER|3005778002W19
02307343|FUSION|3005778088W17
96029763|KENTMETERS|3005778118W17
11044920|ACTARIS|300577841XW1X
97505841|KENTMETERS|3005778703W15
00015068|KENTMETERS|3005778711W12
15MA039202|ACTARIS|3005779092W19
98119871|KENTMETERS|300577919XW1X
07118254|SCHLUMBERGER|3005779777W10
02001417|PONTAMOUSSON|3005779807W10
12MA250056|ACTARIS|3005779912W19
82023910|KENTMETERS|3005779939W13
14MA061779|ACTARIS|3005779963W15
96013166|KENTMETERS|3005780090W16
00020546|KENTMETERS|3005780104W11
12MA226628|ACTARIS|3005780163W15
16MA046291|ACTARIS|3005780260W16
15MA001655|ACTARIS|3005780651W12
02033231|PONTAMOUSSON|3005781623W15
03353555|FUSION|3005781674W11
98008185|KENTMETERS|3005781682W19
01283683|FUSION|3005781712W19
04719413|PONTAMOUSSON|3005781739W13
11056608|ACTARIS|3005781747W10
02311092|FUSION|3005781755W18
98371202|KENTMETERS|3005781976W14
01808615|PONTAMOUSSON|3005782042W19
14KA210287|ACTARIS|3005782123W15
12MA058332|ACTARIS|3005782328W17
02165459|SCHLUMBERGER|3005782379W13
15MA001506|ACTARIS|3005782425W18
13BU061996|SCHLUMBERGER|3005782441W12
03336648|KENTMETERS|3005782654W11
16MA146846|ACTARIS|3005782956W14
01547788|PONTAMOUSSON|3005783421W12
15MA102009|ACTARIS|3005783421W12
11159436|ACTARIS|300578343XW1X
11087119|ACTARIS|3005783839W13
00015559|KENTMETERS|3005783928W17
15MA164245|ACTARIS|3005783944W11
04140224|SOCAMOUSSON|3005784096W14
01837761|PONTAMOUSSON|3005784339W13
99083316|FUSION|3005784371W12
03447762|SOCAMOUSSON|3005784754W11
03676151|SOCAMOUSSON|3005784762W19
03672460|SOCAMOUSSON|3005784770W16
11099474|SCHLUMBERGER|3005784789W13
01920799|SOCAMOUSSON|3005784827W10
04140215|SOCAMOUSSON|3005784835W18
00001434|KENTMETERS|3005784851W12
03672760|SOCAMOUSSON|300578486XW1X
00014040|KENTMETERS|3005784878W17
85207960|KENTMETERS|3005784886W14
03674780|SOCAMOUSSON|3005784894W11
03674777|SOCAMOUSSON|3005784908W17
15JX007210|ACTARIS|3005784916W14
03675337|SOCAMOUSSON|3005784924W11
00009751|KENTMETERS|3005784959W13
11010239|SCHLUMBERGER|3005784967W10
00008378|KENTMETERS|3005784975W18
01989585|PONTAMOUSSON|3005784983W15
88466016|KENTMETERS|3005785009W13
2006075471|SMARTMETER|3005785076W14
02476226|KENTMETERS|3005785114W11
05714236|PONTAMOUSSON|300578519XW1X
00009653|KENTMETERS|3005785203W15
97860202|KENTMETERS|3005785270W16
10113924|ACTARIS|3005785297W10
97938859|KENTMETERS|3005785491W12
16MA076717|ACTARIS|3005785696W14
05874213|SOCAMOUSSON|3005785726W14
01771693|PONTAMOUSSON|3005785955W18
02154451|SCHLUMBERGER|300578598XW1X
03449119|SOCAMOUSSON|3005786056W14
08093801|SCHLUMBERGER|3005786218W17
05311904|SMARTMETER|3005786331W12
12MA017168|ACTARIS|3005786471W12
00012087|KENTMETERS|3005786528W17
00011441|KENTMETERS|3005786536W14
00009105|KENTMETERS|3005786544W11
00007144|KENTMETERS|3005786609W13
00020172|KENTMETERS|3005786625W18
15MA050467|ACTARIS|3005786781W12
05817059|SCHLUMBERGER|3005786862W19
86940689|KENTMETERS|3005786870W16
00003249|KENTMETERS|3005787133W15
02003750|PONTAMOUSSON|3005787184W11
00015890|KENTMETERS|3005787656W14
01478578|PONTAMOUSSON|3005787680W16
05000082|SCHLUMBERGER|3005788105W18
06066004|SCHLUMBERGER|3005788180W16
02196012|SCHLUMBERGER|3005788709W13
16JE009443|ACTARIS|3005789039W13
2007146209|SMARTMETER|3005789128W17
14MA061752|ACTARIS|3005789276W14
01268426|FUSION|3005789306W14
16MA066476|ACTARIS|3005789330W16
10084239|SCHLUMBERGER|3005789403W15
05319071|SMARTMETER|3005789462W19
04328132|SOCAMOUSSON|3005789578W17
01226694|SCHLUMBERGER|3005789829W13
04758700|PONTAMOUSSON|300578987XW1X
03786871|SOCAMOUSSON|3005790169W13
16MA051256|ACTARIS|3005790460W16
97088145|KENTMETERS|3005790533W15
15BU027010|SCHLUMBERGER|3005791130W16
13MA173104|ACTARIS|3005791173W15
16BU013722|SCHLUMBERGER|3005791181W12
03186025|SCHLUMBERGER|3005791742W19
12MA226476|ACTARIS|3005792277W10
99041428|KENTMETERS|3005792528W17
01281298|FUSION|3005792706W14
02187864|SCHLUMBERGER|3005793761W12
05380205|SOCAMOUSSON|3005795659W13
13BU083386|SCHLUMBERGER|3005795993W15
05321372|SMARTMETER|3005797007W10
2006086431|SMARTMETER|3005798321W12
09330640|KENTMETERS|3005801160W16
96009656|KENTMETERS|3005801713W15
2007122774|SMARTMETER|3005802000W16
12BU008434|SCHLUMBERGER|3005802310W16
84075677|KENTMETERS|3005802647W10
08393228|SCHLUMBERGER|3005803074W11
14KC046663|ACTARIS|3005804895W18
16MA078660|ACTARIS|3005805387W10
16MA136641|ACTARIS|3005806545W18
98354628|KENTMETERS|3005806596W14
09151766|SCHLUMBERGER|3005806677W10
16MA200573|ACTARIS|3005806685W18
83136770|KENTMETERS|3005806790W16
14MA099944|ACTARIS|300580688XW1X
16MA161507|ACTARIS|3005806987W10
10991236|ACTARIS|3005807290W16
99208900|KENTMETERS|3005808440W16
02037879|SOCAMOUSSON|3005809323W15
03677446|SOCAMOUSSON|3005809811W12
