1NWE-MS001|01/04/2016|31/03/2017|North West Measured Sewerage NHH with RV|Active||STW|MS
1NWE-MS005|01/04/2016|31/03/2017|North West Measured Sewerage  NHH nobase|Active||STW|MS
1NWE-MS006|01/04/2016|31/03/2017|North West Measured Sewerage  NHH SWIM  |Active||STW|MS
1NWE-MS008|01/04/2016|31/03/2017|UU Used Water NHH                       |Active||STW|MS
1NWE-MS012|01/04/2016|31/03/2017|Phased UU Used Water-Mtr Chrge NHH      |Active||STW|MS
1NWEmMS001|01/04/2016|31/03/2017|North West Measured Sewerage NHH with RV|Active||STW|MS
1THA-MS001|01/04/2016|31/03/2017|Thames Measured Sewerage NHH            |Active||STW|MS
1WEL-MS001|01/04/2016|31/03/2017|Welsh Measured Sewerage NHH             |Active||STW|MS
1WEL-MS003|01/04/2016|31/03/2017|Welsh Measured Sewerage NHH   no std chg|Active||STW|MS
1WEL-MS004|01/04/2016|31/03/2017|Welsh Measured Sewerage NHH   No SWD    |Active||STW|MS
1WELmMS001|01/04/2016|31/03/2017|Welsh Measured Sewerage   NHH           |Active||STW|MS
1WELmMS004|01/04/2016|31/03/2017|Welsh Measured Sewerage   NHH No SWD    |Active||STW|MS
1YOR-MS001|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH         |Active||STW|MS
1YOR-MS002|01/04/2016|31/03/2017|Yorkshire Meas Sewerage NHH   stdg only |Active||STW|MS
1YOR-MS004|01/04/2016|31/03/2017|Yorkshire Meas Sewerage NHH   com no st |Active||STW|MS
1YOR-MS802|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH     Step|Active||STW|MS
1YOR-MS806|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH     Step|Active||STW|MS
1YOR-MS807|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH     Step|Active||STW|MS
1YOR-MS808|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH     Step|Active||STW|MS
1YOR-MS809|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH     Step|Active||STW|MS
1YOR-MS810|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH     Step|Active||STW|MS
1YOR-MS816|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH     Step|Active||STW|MS
1YOR-MSDBA|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH         |Active||STW|MS
1YORmMS001|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH         |Active||STW|MS
1YORmMS801|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH  Step   |Active||STW|MS
1YORmMS805|01/04/2016|31/03/2017|Yorkshire Measured Sewerage NHH  Step   |Active||STW|MS
1STW-FS002|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH      Assess Vol|Active||STW|AS
1STW-FS001|01/04/2016|31/03/2017|Unmeasured Sewerage  NHH      Fixed Vol|Active||STW|AS
1STW-FSN01|01/04/2016|31/03/2017|Unmeasured Sewerage Band 1 NHH NoFxChg  |Active||STW|AS
1STW-FS021|01/04/2016|31/03/2017|Unmeasured Sewerage Band 2 NHH Fixed Vol|Active||STW|AS
