215011930|3005192423|3005192423S12|S|WESSEX-R|WESSEX-W
250002138|3005222586|3005222586S11|S|YORKSHIRE-R|YORKSHIRE-W
236002588|3005214079|3005214079S10|S|YORKSHIRE-R|YORKSHIRE-W
278002038|3005222810|3005222810S13|S|ANGLIAN-R|ANGLIAN-W
279002009|3005222896|3005222896S11|S|YORKSHIRE-R|YORKSHIRE-W
303002063|3005223205|3005223205S15|S|DWRCYMRU-R|DWRCYMRU-W
303002065|3005223213|3005223213S12|S|DWRCYMRU-R|DWRCYMRU-W
303002066|3005223221|3005223221S1X|S|DWRCYMRU-R|DWRCYMRU-W
291002224|3005232824|3005232824S19|S|ANGLIAN-R|ANGLIAN-W
222002164|3005205355|3005205355S15|S|DWRCYMRU-R|DWRCYMRU-W
269002143|3005214524|3005214524S19|S|YORKSHIRE-R|YORKSHIRE-W
269002143|3005214524|3005214524S19|S|YORKSHIRE-R|YORKSHIRE-W
208002074|3005205940|3005205940S13|S|YORKSHIRE-R|YORKSHIRE-W
297002091|3005214907|3005214907S18|S|ANGLIAN-R|ANGLIAN-W
303002171|3005224872|3005224872S16|S|WESSEX-R|WESSEX-W
303002171|3005224872|3005224872S16|S|WESSEX-R|WESSEX-W
199002213|3005206734|3005206734S19|S|ANGLIAN-R|ANGLIAN-W
240002390|3005215806|3005215806S11|S|YORKSHIRE-R|YORKSHIRE-W
217002176|3005198618|3005198618S14|S|YORKSHIRE-R|YORKSHIRE-W
215068059|3005207218|3005207218S14|S|ANGLIAN-R|ANGLIAN-W
215069191|3005207250|3005207250S13|S|YORKSHIRE-R|YORKSHIRE-W
215070355|3005207307|3005207307S18|S|DWRCYMRU-R|DWRCYMRU-W
215072149|3005207382|3005207382S16|S|YORKSHIRE-R|YORKSHIRE-W
225002052|3005207609|3005207609S10|S|WESSEX-R|WESSEX-W
225002052|3005207609|3005207609S10|S|WESSEX-R|WESSEX-W
281002003|3005225542|3005225542S16|S|ANGLIAN-R|ANGLIAN-W
303002174|3005225801|3005225801S1X|S|WESSEX-R|WESSEX-W
303002216|3005226050|3005226050S13|S|WESSEX-R|WESSEX-W
303002216|3005226050|3005226050S13|S|WESSEX-R|WESSEX-W
217002234|3005198650|3005198650S13|S|YORKSHIRE-R|YORKSHIRE-W
211002201|3005208249|3005208249S10|S|YORKSHIRE-R|YORKSHIRE-W
242002212|3005217132|3005217132S16|S|YORKSHIRE-R|YORKSHIRE-W
299002284|3005217795|3005217795S15|S|YORKSHIRE-R|YORKSHIRE-W
299002486|3005217930|3005217930S13|S|ANGLIAN-R|ANGLIAN-W
254002414|3005226700|3005226700S13|S|ANGLIAN-R|ANGLIAN-W
282002046|3005226956|3005226956S11|S|YORKSHIRE-R|YORKSHIRE-W
303002286|3005227391|3005227391S1X|S|WESSEX-R|WESSEX-W
303002286|3005227391|3005227391S1X|S|WESSEX-R|WESSEX-W
303002290|3005227421|3005227421S1X|S|WESSEX-R|WESSEX-W
213002070|3005209628|3005209628S14|S|YORKSHIRE-R|YORKSHIRE-W
213002261|3005209725|3005209725S15|S|YORKSHIRE-R|YORKSHIRE-W
213002270|3005209733|3005209733S12|S|YORKSHIRE-R|YORKSHIRE-W
215088165|3005210057|3005210057S18|S|YORKSHIRE-R|YORKSHIRE-W
300002257|3005219194|3005219194S19|S|ANGLIAN-R|ANGLIAN-W
283002068|3005228150|3005228150S13|S|YORKSHIRE-R|YORKSHIRE-W
283002080|3005228177|3005228177S18|S|YORKSHIRE-R|YORKSHIRE-W
202002652|3005200949|3005200949S10|S|DWRCYMRU-R|DWRCYMRU-W
215044760|3005201260|3005201260S13|S|DWRCYMRU-R|DWRCYMRU-W
225002198|3005210375|3005210375S15|S|ANGLIAN-R|ANGLIAN-W
301002272|3005219380|3005219380S13|S|YORKSHIRE-R|YORKSHIRE-W
202002017|3005210731|3005210731S1X|S|DWRCYMRU-R|DWRCYMRU-W
